game_name,game iter,trial_no,tool,posx,posy,success,total_attempt
Shafts_A,0,1,obj1,521.772665478394,561.1740804226285,True,2
Shafts_A,0,2,obj1,546.8066207210403,545.1210663806069,True,2
Shafts_A,1,1,obj1,444.03433760537195,538.634707121528,True,1
Shafts_A,2,1,obj1,502.0,555.0,True,1
Shafts_A,3,1,obj2,465.0,538.0,True,1
Shafts_A,4,1,obj2,104.0,532.0,True,1
Shafts_A,5,1,obj1,495.0,564.0,True,1
Shafts_A,6,1,obj1,450.5926365883803,532.8071106899504,True,1
Shafts_A,7,1,obj1,454.13044464777124,530.0717045679652,True,1
Shafts_A,8,1,obj1,428.6642120165499,563.8663980069681,True,2
Shafts_A,8,2,obj2,488.0,562.0,True,2
Shafts_A,9,1,obj3,108.0,532.0,True,1
Shafts_A,10,1,obj3,498.0,554.0,True,1
Shafts_A,11,1,obj1,498.4747218552003,540.0303852422601,True,1
Shafts_A,12,1,obj1,517.0779840887816,529.3936636753385,True,1
Shafts_A,13,1,obj3,146.0,533.0,True,1
Shafts_A,14,1,obj1,319.41779772303016,563.9430806765397,True,2
Shafts_A,14,2,obj1,533.6613399735139,543.8991395098823,True,2
Shafts_A,15,1,obj2,482.0,536.0,True,1
Shafts_A,16,1,obj1,436.16179021811035,569.4123584859133,True,2
Shafts_A,16,2,obj1,453.3808182717096,557.0626160879613,True,2
Shafts_A,17,1,obj2,149.0,553.0,True,3
Shafts_A,17,2,obj1,475.12865246164915,544.3763488894026,True,3
Shafts_A,17,3,obj1,501.0502469504111,527.3250716580885,True,3
Shafts_A,18,1,obj1,249.74760420499024,527.9115687824684,True,2
Shafts_A,18,2,obj3,500.0,565.0,True,2
Shafts_A,19,1,obj1,526.6473724755895,546.0058323295727,True,1
Shafts_A,20,1,obj1,524.0246540752138,552.5611070884677,True,1
Shafts_A,21,1,obj3,482.0,569.0,True,1
Shafts_A,22,1,obj1,445.0,559.0,True,1
Shafts_A,23,1,obj1,451.0,569.0,True,1
Shafts_A,24,1,obj1,538.4649738737037,573.8527738982073,True,1
Shafts_A,25,1,obj1,473.0,544.0,True,1
Shafts_A,26,1,obj3,465.0,523.0,True,2
Shafts_A,26,2,obj2,121.0,579.0,True,2
Shafts_A,27,1,obj1,514.1528848951491,555.3445695063781,True,1
Shafts_A,28,1,obj1,478.22752384672276,543.8927290468616,True,2
Shafts_A,28,2,obj1,501.0,531.0,True,2
Shafts_A,29,1,obj2,150.0,522.0,True,3
Shafts_A,29,2,obj3,144.0,551.0,True,3
Shafts_A,29,3,obj2,497.0,517.0,True,3
Shafts_A,30,1,obj1,516.7167088569307,548.0734555268725,True,1
Shafts_A,31,1,obj1,521.0682644704683,532.9869026316605,True,1
Shafts_A,32,1,obj1,478.0,529.0,True,2
Shafts_A,32,2,obj1,459.0,532.0,True,2
Shafts_A,33,1,obj2,117.0,532.0,True,1
Shafts_A,34,1,obj3,105.0,527.0,True,1
Shafts_A,35,1,obj1,520.895499615534,572.1407161497839,True,1
Shafts_A,36,1,obj1,541.6949195877648,562.6265291137956,True,1
Shafts_A,37,1,obj1,502.97685237595897,531.7140893431246,True,1
Shafts_A,38,1,obj2,496.0,564.0,True,1
Shafts_A,39,1,obj1,445.0,538.0,True,1
Shafts_A,40,1,obj1,323.4621098777822,540.0713622948916,True,3
Shafts_A,40,2,obj1,442.1344822518493,569.3609247319316,True,3
Shafts_A,40,3,obj1,504.0,551.0,True,3
Shafts_A,41,1,obj3,487.0,545.0,True,1
Shafts_A,42,1,obj3,144.0,540.0,True,2
Shafts_A,42,2,obj2,136.0,535.0,True,2
Shafts_A,43,1,obj3,502.0,577.0,True,1
Shafts_A,44,1,obj1,455.0,570.0,True,1
Shafts_A,45,1,obj2,476.0,545.0,True,1
Shafts_A,46,1,obj3,461.0,547.0,True,2
Shafts_A,46,2,obj2,463.0,535.0,True,2
Shafts_A,47,1,obj3,483.0,545.0,True,1
Shafts_A,48,1,obj1,465.0,544.0,True,1
Shafts_A,49,1,obj1,467.0,528.0,True,1
