game_name,game iter,trial_no,tool,posx,posy,success,total_attempt
Towers_A,0,1,obj1,339.1760884061645,470.9873787041751,True,1
Towers_A,1,1,obj1,307.3269530689556,343.9428595300971,True,3
Towers_A,1,2,obj1,294.08500399489964,274.5020410030522,True,3
Towers_A,1,3,obj1,315.4355217309198,291.5216596218535,True,3
Towers_A,2,1,obj2,313.0,275.0,True,2
Towers_A,2,2,obj1,345.00018350836706,282.5372060837947,True,2
Towers_A,3,1,obj2,260.0,270.0,True,1
Towers_A,4,1,obj1,333.47750007577866,334.3962853047273,True,1
Towers_A,5,1,obj3,311.0,265.0,True,2
Towers_A,5,2,obj1,340.0,291.0,True,2
Towers_A,6,1,obj1,293.1483953526419,229.32161843407528,True,3
Towers_A,6,2,obj1,285.65756783937024,394.88701829547966,True,3
Towers_A,6,3,obj1,321.77051006504485,378.37483009711104,True,3
Towers_A,7,1,obj1,340.1031201618595,310.87793687027664,True,1
Towers_A,8,1,obj3,317.0,423.0,True,1
Towers_A,9,1,obj1,318.0,260.0,True,1
Towers_A,10,1,obj2,300.0,417.0,True,2
Towers_A,10,2,obj1,318.6325036547421,389.53033041339813,True,2
Towers_A,11,1,obj1,338.60017909321,296.0783690532828,True,1
Towers_A,12,1,obj1,317.0,307.0,True,1
Towers_A,13,1,obj1,323.5439213724131,332.9595985654089,True,1
Towers_A,14,1,obj3,295.0,252.0,True,3
Towers_A,14,2,obj1,92.58255388704504,354.58120096921664,True,3
Towers_A,14,3,obj1,326.0,420.0,True,3
Towers_A,15,1,obj1,331.08887537444707,336.46597169550495,True,1
Towers_A,16,1,obj2,284.0,273.0,True,1
Towers_A,17,1,obj2,268.0,446.0,True,1
Towers_A,18,1,obj1,258.0,379.0,True,2
Towers_A,18,2,obj1,319.0,289.0,True,2
Towers_A,19,1,obj1,321.6529620388162,249.67428748078927,True,1
Towers_A,20,1,obj1,316.0,381.0,True,1
Towers_A,21,1,obj3,332.0,308.0,True,1
Towers_A,22,1,obj1,347.2382875427459,339.4388152593102,True,1
Towers_A,23,1,obj1,462.25819612898704,321.7030970741252,True,2
Towers_A,23,2,obj3,280.0,461.0,True,2
Towers_A,24,1,obj1,315.0,454.0,True,1
Towers_A,25,1,obj1,322.4694993621479,383.09305706080136,True,1
Towers_A,26,1,obj1,270.7133269800139,259.5183256793718,True,2
Towers_A,26,2,obj1,326.60355991571845,459.01953666177417,True,2
Towers_A,27,1,obj3,329.0,386.0,True,1
Towers_A,28,1,obj1,339.0,480.0,True,1
Towers_A,29,1,obj1,316.16746655676513,281.4984606082112,True,1
Towers_A,30,1,obj3,263.0,450.0,True,1
Towers_A,31,1,obj1,230.92901393240945,421.08419458325693,True,2
Towers_A,31,2,obj2,333.0,400.0,True,2
Towers_A,32,1,obj1,170.78979393482237,420.54127656798306,True,2
Towers_A,32,2,obj1,320.0904647723274,335.9128589288707,True,2
Towers_A,33,1,obj1,315.23583823905875,315.54699508748274,True,1
Towers_A,34,1,obj2,284.0,390.0,True,1
Towers_A,35,1,obj2,264.0,389.0,True,1
Towers_A,36,1,obj2,342.0,517.0,True,1
Towers_A,37,1,obj1,324.5492604247315,301.74272010059735,True,1
Towers_A,38,1,obj2,274.0,261.0,True,1
Towers_A,39,1,obj1,322.94390143840815,328.21838833834477,True,1
Towers_A,40,1,obj1,323.0182694309073,308.9693426741211,True,1
Towers_A,41,1,obj1,258.0,539.0,True,1
Towers_A,42,1,obj1,330.0275208252955,325.8500954911712,True,1
Towers_A,43,1,obj2,259.0,522.0,True,1
Towers_A,44,1,obj3,303.9755192630572,311.9020166188307,True,2
Towers_A,44,2,obj3,316.0952613219291,363.2272108250105,True,2
Towers_A,45,1,obj2,335.0,525.0,True,1
Towers_A,46,1,obj1,340.92906198430796,355.40777422102934,True,1
Towers_A,47,1,obj1,318.0,247.0,True,1
Towers_A,48,1,obj1,343.29320425243924,341.5007617363892,True,1
Towers_A,49,1,obj1,331.6249530847689,318.16327888626694,True,1
