game_name,game iter,trial_no,tool,posx,posy,success,total_attempt
Gap,0,1,obj1,390.2269138015128,390.5088859256073,True,2
Gap,0,2,obj1,345.91408260429984,322.3876227600221,True,2
Gap,1,1,obj3,358.7642187474208,466.27300341171616,True,4
Gap,1,2,obj3,369.9442366484323,370.79371554366355,True,4
Gap,1,3,obj3,359.0470683393017,372.4604861602092,True,4
Gap,1,4,obj1,352.5377770415265,360.16295270915725,True,4
Gap,2,1,obj1,344.6013687281021,360.9798162965957,True,2
Gap,2,2,obj1,351.6639376084247,478.2422734502437,True,2
Gap,3,1,obj1,394.2534967124775,390.3318032312196,True,3
Gap,3,2,obj2,304.0,502.0,True,3
Gap,3,3,obj1,346.94560883094704,327.23557347992147,True,3
Gap,4,1,obj1,306.31410664739957,296.0508884093327,True,5
Gap,4,2,obj1,319.0,372.0,True,5
Gap,4,3,obj1,366.8755689825858,293.33634874500297,True,5
Gap,4,4,obj3,350.0,189.0,True,5
Gap,4,5,obj1,338.0,483.0,True,5
Gap,5,1,obj1,325.2039389549043,307.7243407978079,True,1
Gap,6,1,obj1,331.68713620270876,339.2048875074798,True,1
Gap,7,1,obj1,486.72147547644335,485.18055242010416,True,2
Gap,7,2,obj1,144.32549687305726,522.7034943781711,True,2
Gap,8,1,obj1,389.0,558.0,False,11
Gap,8,2,obj1,395.88056235870096,390.26600513212986,False,11
Gap,8,3,obj1,394.9813738391106,343.363498058309,False,11
Gap,8,4,obj1,406.0,488.0,False,11
Gap,8,5,obj3,315.0,368.0,False,11
Gap,8,6,obj2,346.5509020094268,439.4925076351225,False,11
Gap,8,7,obj3,424.9403669722657,347.3199516797187,False,11
Gap,8,8,obj3,417.5348442162898,564.787802537363,False,11
Gap,8,9,obj3,180.46032350176546,442.57481594338384,False,11
Gap,8,10,obj3,290.2338501068552,320.79704637725047,False,11
Gap,8,11,obj3,72.92776173215418,544.7394136431636,False,11
Gap,9,1,obj1,321.0770455914835,301.55506329440595,True,1
Gap,10,1,obj1,348.54098324431897,354.69112775261374,True,1
Gap,11,1,obj1,295.2173042163196,300.40023014400685,True,1
Gap,12,1,obj1,345.3264928587308,359.5803771737495,True,1
Gap,13,1,obj1,329.2133319010533,332.164757161416,True,1
Gap,14,1,obj1,322.7181969793193,326.8643077910732,True,2
Gap,14,2,obj1,296.1936352426827,309.14845264670635,True,2
Gap,15,1,obj1,546.3598712531934,545.292373496661,True,2
Gap,15,2,obj2,306.0,303.0,True,2
Gap,16,1,obj1,348.14600281192634,354.37422099840876,True,1
Gap,17,1,obj1,343.6736044440408,330.9273334681823,True,1
Gap,18,1,obj1,376.36642088969296,386.36843628170675,True,2
Gap,18,2,obj1,342.92897264062054,560.2893069731215,True,2
Gap,19,1,obj1,322.3132275965321,315.97497995185716,True,1
Gap,20,1,obj1,337.89538571872157,331.80535519289145,True,1
Gap,21,1,obj1,381.0028901500244,364.9941432211205,True,4
Gap,21,2,obj1,238.87645344372964,312.08710159906985,True,4
Gap,21,3,obj1,171.27932286505495,542.1487941463852,True,4
Gap,21,4,obj1,354.0670535291709,357.74850181519395,True,4
Gap,22,1,obj1,372.89475416946146,366.1092455662904,True,2
Gap,22,2,obj1,321.0,286.0,True,2
Gap,23,1,obj1,346.4079021095168,346.8161450156361,True,1
Gap,24,1,obj1,316.0,289.0,True,2
Gap,24,2,obj1,321.9654389245763,328.52690850125754,True,2
Gap,25,1,obj1,344.0,558.0,True,1
Gap,26,1,obj1,330.5984799832038,319.3398409309411,True,3
