game_name,game iter,trial_no,tool,posx,posy,success,total_attempt
Backup,42,11,obj1,536.5264704375295,361.89400148640067,False,11
Backup,43,1,obj1,437.3941897260725,288.35680342378487,True,2
Backup,43,2,obj3,262.0,568.0,True,2
Backup,44,1,obj1,262.7350428435713,252.9501353009072,True,6
Backup,44,2,obj1,246.6755111428043,245.15537376359796,True,6
Backup,44,3,obj1,149.7845415309535,475.1550322097886,True,6
Backup,44,4,obj3,153.6244988830137,150.8903508200621,True,6
Backup,44,5,obj3,87.49411449472908,274.2276372827554,True,6
Backup,44,6,obj1,269.0,514.0,True,6
Backup,45,1,obj2,255.0,489.0,True,1
Backup,46,1,obj1,276.1797392630563,265.69399186784847,True,6
Backup,46,2,obj3,182.89559820894908,530.0642732651845,True,6
Backup,46,3,obj1,255.0,270.0,True,6
Backup,46,4,obj1,253.0,314.0,True,6
Backup,46,5,obj1,255.15760361794102,242.42319701033762,True,6
Backup,46,6,obj1,255.08669675527062,483.9305740561215,True,6
Backup,47,1,obj1,222.99818222759777,233.73259471821524,True,5
Backup,47,2,obj2,222.0,226.0,True,5
Backup,47,3,obj2,214.67506388517018,216.50073410719253,True,5
Backup,47,4,obj2,182.19560293649215,458.83985379868534,True,5
Backup,47,5,obj1,271.0,500.0,True,5
Backup,48,1,obj1,265.0,535.0,True,1
Backup,49,1,obj1,279.395428077677,284.2893591962322,True,6
Backup,49,2,obj1,560.4472110268731,567.47255787205,True,6
Backup,49,3,obj1,128.32997713952724,520.0734417590247,True,6
Backup,49,4,obj3,205.44544609296912,208.54414509749867,True,6
Backup,49,5,obj3,185.644916019355,559.0636076920014,True,6
Backup,49,6,obj3,254.9759031953199,496.9706164523494,True,6
