game_name,game iter,trial_no,tool,posx,posy,success,total_attempt
GapAlt,16,2,obj2,320.0,337.0,True,3
GapAlt,16,3,obj1,310.9549454676423,334.4956541723206,True,3
GapAlt,17,1,obj2,338.0,221.0,True,1
GapAlt,18,1,obj1,324.7310113042147,346.0581472220915,True,1
GapAlt,19,1,obj1,356.35941864715465,368.60363131558717,True,2
GapAlt,19,2,obj1,301.0,375.0,True,2
GapAlt,20,1,obj1,374.2300694533338,359.74993490443075,True,2
GapAlt,20,2,obj1,307.0,358.0,True,2
GapAlt,21,1,obj1,386.76790900422725,393.4713590233636,True,1
GapAlt,22,1,obj3,405.0,504.0,True,4
GapAlt,22,2,obj3,396.8665659397352,395.33807349235263,True,4
GapAlt,22,3,obj3,424.56200565009726,289.99336923276314,True,4
GapAlt,22,4,obj1,309.0,486.0,True,4
GapAlt,23,1,obj2,357.0,406.0,True,1
GapAlt,24,1,obj1,351.6811563256492,355.1447266665176,True,2
GapAlt,24,2,obj2,383.0,332.0,True,2
GapAlt,25,1,obj1,311.5528230900653,326.86021484817417,True,1
GapAlt,26,1,obj1,352.88001714909814,339.219016100389,True,3
GapAlt,26,2,obj3,360.7672246169744,366.8965759251188,True,3
GapAlt,26,3,obj1,310.0,554.0,True,3
GapAlt,27,1,obj1,352.09899230166667,354.89844098325466,True,2
GapAlt,27,2,obj1,333.0,209.0,True,2
GapAlt,28,1,obj1,354.849798617511,351.76958095533956,True,1
GapAlt,29,1,obj2,384.0,333.0,True,1
GapAlt,30,1,obj1,283.592769335874,368.04793815561493,True,1
GapAlt,31,1,obj1,407.61480264204704,313.8130704883283,True,10
GapAlt,31,2,obj3,417.6306602570069,427.49975992026947,True,10
GapAlt,31,3,obj3,406.63995317427464,401.6017119665257,True,10
GapAlt,31,4,obj3,414.98404785489083,495.9736952871925,True,10
GapAlt,31,5,obj3,88.0,549.0,True,10
GapAlt,31,6,obj3,73.0,501.0,True,10
GapAlt,31,7,obj3,134.0,384.0,True,10
GapAlt,31,8,obj1,74.62791786986797,490.6083628681776,True,10
GapAlt,31,9,obj2,96.0,551.0,True,10
GapAlt,31,10,obj1,317.15227543513936,549.855541020876,True,10
GapAlt,32,1,obj1,385.0957689857887,385.3835061291188,True,2
GapAlt,32,2,obj1,390.6742245157417,386.1479280953087,True,2
GapAlt,33,1,obj1,274.8381889951205,528.0424509405229,True,1
GapAlt,34,1,obj1,290.0,296.0,True,3
GapAlt,34,2,obj1,369.2173249739103,360.9138800202763,True,3
GapAlt,34,3,obj1,289.1696837920351,308.79662215656276,True,3
GapAlt,35,1,obj1,369.4001314930496,379.56671000142325,True,1
GapAlt,36,1,obj1,307.8598551221584,326.1662429130379,True,1
GapAlt,37,1,obj1,287.7832682040794,507.35333986915913,True,4
GapAlt,37,2,obj3,343.475599827263,342.9661996183653,True,4
GapAlt,37,3,obj1,345.585904183859,328.87805024454553,True,4
GapAlt,37,4,obj1,332.3457623859382,338.3427565348935,True,4
GapAlt,38,1,obj1,251.1429836976515,469.8462090419972,True,1
GapAlt,39,1,obj1,354.4389005364314,349.41186395899285,False,11
GapAlt,39,2,obj1,366.49571773401294,389.61955029895245,False,11
GapAlt,39,3,obj1,364.86567558374026,409.9415300869673,False,11
GapAlt,39,4,obj2,376.0,457.0,False,11
GapAlt,39,5,obj1,479.9232352173079,369.42747837131014,False,11
GapAlt,39,6,obj2,352.0,494.0,False,11
GapAlt,39,7,obj2,442.7459381806178,256.95621279427274,False,11
GapAlt,39,8,obj2,154.7491567105501,527.4166273940378,False,11
GapAlt,39,9,obj2,327.0,366.0,False,11
GapAlt,39,10,obj2,350.12331154362374,333.05406998263317,False,11
GapAlt,39,11,obj2,243.13196154596392,417.8976065767875,False,11
GapAlt,40,1,obj1,308.0,349.0,True,1
GapAlt,41,1,obj1,282.6491503659389,287.1241908904156,True,1
GapAlt,42,1,obj3,75.0,426.0,True,2
GapAlt,42,2,obj1,390.72431940170486,482.3098679221525,True,2
GapAlt,43,1,obj1,409.596249523721,418.30710102875884,True,5
GapAlt,43,2,obj3,407.69211487143275,420.00035624123433,True,5
GapAlt,43,3,obj2,400.0,425.0,True,5
GapAlt,43,4,obj2,340.58752876313724,400.5676594350506,True,5
GapAlt,43,5,obj2,385.83349243428455,365.11619093439793,True,5
GapAlt,44,1,obj1,329.3485713859037,534.0308713471978,True,4
GapAlt,44,2,obj1,331.205477256587,330.24044376346177,True,4
GapAlt,44,3,obj1,260.8281753835123,548.0986961543562,True,4
GapAlt,44,4,obj1,314.5327052405825,384.61748045141155,True,4
GapAlt,45,1,obj1,324.0,483.0,True,3
GapAlt,45,2,obj1,341.94236384841463,330.28033805420887,True,3
GapAlt,45,3,obj1,319.0,442.0,True,3
GapAlt,46,1,obj1,558.8897139314712,404.48195230398994,True,3
GapAlt,46,2,obj1,545.6371073027487,532.4534663727597,True,3
GapAlt,46,3,obj1,329.0,334.0,True,3
GapAlt,47,1,obj1,383.63486253516,398.8519890515014,True,2
GapAlt,47,2,obj1,372.087694461043,210.90312714160686,True,2
GapAlt,48,1,obj1,299.3237320783117,316.5864160195011,True,1
GapAlt,49,1,obj3,344.0,326.0,True,2
GapAlt,49,2,obj1,347.41078311736095,348.35546435201167,True,2
